662484.330258148,662484.331531924
662484.331616463,662484.332810901
662484.332895751,662484.334274514
662484.334359916,662484.335750642
662484.335835802,662484.337064535
662484.337148292,662484.338362787
662484.338453788,662484.339679504
662484.339764645,662484.341041978
662484.341124934,662484.342362743
662484.34245638,662484.343683108
662484.343767476,662484.34511434
662484.345196836,662484.346617389
662484.34670344,662484.348110678
662484.34819642,662484.349469786
662484.349555727,662484.350804807
662484.350889737,662484.352166279
662484.352250938,662484.353498275
662484.353589748,662484.354973501
662484.355075814,662484.356309846
662484.356391188,662484.357956023
662484.358055981,662484.359305982
662484.359387777,662484.360719392
662484.36080341,662484.362073721
662484.362156315,662484.36376402
662484.363849271,662484.365049178
662484.36513503,662484.366298199
662484.366383189,662484.367559011
662484.367643901,662484.368791801
662484.368876751,662484.370057993
662484.370142813,662484.371298347
662484.371382546,662484.372643839
662484.372729189,662484.373866299
662484.373944847,662484.375141999
662484.375224454,662484.37636523
662484.376459969,662484.377614942
662484.377698279,662484.378829858
662484.378914818,662484.38009056
662484.380174949,662484.38131276
662484.381397649,662484.382562772
662484.382647481,662484.383894347
662484.383979998,662484.385138848
662484.385223659,662484.386369113
662484.386464093,662484.387609838
662484.387693495,662484.388821829
662484.388906748,662484.390063555
662484.390149697,662484.391289311
662484.391374602,662484.392533943
662484.392617741,662484.393802099
662484.393885426,662484.39525884
662484.395343058,662484.396615813
662484.396700784,662484.397835498
662484.397919907,662484.399093836
662484.399178294,662484.400314373
662484.400398901,662484.40219464
662484.402350223,662484.403735019
662484.40382641,662484.405035806
662484.405123751,662484.40629208
662484.406380886,662484.407656557
662484.407745785,662484.409176577
662484.409266056,662484.410483726
662484.410571091,662484.411746342
662484.411832364,662484.41302632
662484.413111451,662484.414319264
662484.414417318,662484.415620542
662484.415707004,662484.416888558
662484.416976132,662484.418216115
662484.418302568,662484.419495172
662484.419581965,662484.420947766
662484.421059104,662484.422250096
662484.422337349,662484.423521889
662484.42360776,662484.424776559
662484.424862911,662484.426074601
662484.426161144,662484.427324724
662484.427427518,662484.428622425
662484.428707856,662484.429898757
662484.429984569,662484.431237927
662484.431323898,662484.432514699
662484.432602434,662484.441772167
662484.441880712,662484.443152715
662484.443242755,662484.444427323
662484.444513957,662484.445699026
662484.445785509,662484.446947475
662484.447059205,662484.44829984
662484.448381002,662484.449685987
662484.449770467,662484.45098905
662484.451093977,662484.452288134
662484.452369206,662484.453587158
662484.453667279,662484.454857758
662484.454939533,662484.456162984
662484.456244227,662484.457490673
662484.457572426,662484.458741586
662484.458822999,662484.460272025
662484.460353379,662484.461720681
662484.461804129,662484.463034634
662484.463118201,662484.464307649
662484.464389453,662484.465626721
662484.465707834,662484.466939491
662484.467044789,662484.468237303
662484.468319868,662484.469497314
662484.469577194,662484.470785999
662484.470869505,662484.472099209
662484.472180954,662484.473368147
662484.473461383,662484.47477306
662484.474856919,662484.476082424
662484.476162515,662484.477362853
662484.477457131,662484.478644435
662484.478724195,662484.479996148
662484.480100585,662484.481358892
662484.481456435,662484.48268154
662484.482768423,662484.483996454
662484.484106612,662484.48533871
662484.485435792,662484.486721963
662484.486810028,662484.487983596
662484.488091269,662484.48927162
662484.489357562,662484.490559003
662484.490644383,662484.491832198
662484.491917799,662484.493154886
662484.493240047,662484.494447099
662484.494533661,662484.495860798
662484.495945277,662484.497218753
662484.497305386,662484.49862561
662484.498715269,662484.499899678
662484.499984998,662484.501254596
662484.501340268,662484.502557769
662484.502643971,662484.503835573
662484.503920823,662484.505174121
662484.505259503,662484.506482252
662484.506564498,662484.507743826
662484.507831892,662484.509081303
662484.509168497,662484.510391658
662484.510494162,662484.511791092
662484.511879148,662484.513124029
662484.513211214,662484.514379391
662484.51447931,662484.515736976
662484.515822788,662484.517124357
662484.517223833,662484.51846032
662484.518547505,662484.519768381
662484.519853682,662484.521109305
662484.521194835,662484.522378442
662484.52247815,662484.523842487
662484.523929231,662484.525220881
662484.525306451,662484.526548208
662484.526635192,662484.52785716
662484.527942862,662484.529357133
662484.529452252,662484.530736889
662484.530823462,662484.532077201
662484.532162301,662484.533385092
662484.533484579,662484.534718121
662484.534805314,662484.536179079
662484.536266373,662484.537516095
662484.537602528,662484.538817293
662484.538902443,662484.541264257
662484.541347083,662484.542644755
662484.542731948,662484.543965239
662484.544074415,662484.545302465
662484.545392014,662484.546860877
662484.546948974,662484.548248028
662484.548337185,662484.549608346
662484.549694279,662484.551040822
662484.551129229,662484.55238959
662484.552492514,662484.553733909
662484.553820432,662484.555089109
662484.555175401,662484.556433779
662484.556520202,662484.557747091
662484.557835677,662484.559143588
662484.559231093,662484.560497586
662484.560586584,662484.561793013
662484.5618815,662484.563267498
662484.563355854,662484.564637465
662484.564726232,662484.565968109
662484.566079929,662484.567320864
662484.567422686,662484.568659233
662484.568746016,662484.570579335
662484.570667231,662484.571898227
662484.571985381,662484.573218541
662484.573305194,662484.574513477
662484.574601213,662484.575995606
662484.576097949,662484.577343302
662484.577445444,662484.578665329
662484.578753015,662484.579947762
662484.580053221,662484.581299245
662484.581384896,662484.582644456
662484.582728404,662484.583977915
662484.584082261,662484.586854418
662484.586963392,662484.588992601
662484.589109821,662484.590336529
662484.59044323,662484.591804661
662484.591894601,662484.593243619
662484.593330503,662484.594890718
662484.59497684,662484.596167291
662484.596253292,662484.597439735
662484.597526818,662484.598690388
662484.598775698,662484.599971709
662484.600082787,662484.601351183
662484.601449088,662484.60262992
662484.602716353,662484.603989909
662484.604093694,662484.605291528
662484.605377009,662484.606565154
662484.606652168,662484.607800408
662484.60788615,662484.609062813
662484.609148325,662484.610334596
662484.610434595,662484.61162218
662484.611710075,662484.612898571
662484.612984983,662484.614200461
662484.614285741,662484.615599864
662484.61568829,662484.617264265
662484.617347091,662484.618628893
662484.618712891,662484.619965327
662484.620081446,662484.621342208
662484.621436165,662484.622738425
662484.622820249,662484.624079529
662484.62415999,662484.625431702
662484.625516062,662484.626807912
662484.626891861,662484.628223876
662484.628305019,662484.629581541
662484.629669907,662484.630820311
662484.630905943,662484.632113195
662484.632198695,662484.633361514
662484.633458295,662484.634678992
662484.634765284,662484.635907594
662484.635993806,662484.637168567
662484.637253476,662484.638564442
662484.638649182,662484.639806339
662484.639888564,662484.641204219
662484.641290683,662484.642462938
662484.642549671,662484.643711447
662484.64379262,662484.644959976
662484.645060285,662484.64624288
662484.64632253,662484.647457776
662484.647537956,662484.648679976
662484.648759295,662484.649909159
662484.64998987,662484.651151316
662484.651230935,662484.652496016
662484.65257828,662484.653727353
662484.653806932,662484.654971874
662484.655067053,662484.656213841
662484.656293651,662484.657426783
662484.657506734,662484.659179541
662484.659257929,662484.660533479
662484.660614331,662484.661752673
662484.66183655,662484.662971385
662484.663075522,662484.664230114
662484.664315294,662484.665579293
662484.665664002,662484.666805099
662484.666892844,662484.66809728
662484.668183843,662484.669325351
662484.669428765,662484.670651957
662484.670745093,662484.671905997
662484.671993091,662484.673164364
662484.673248663,662484.674451446
662484.674539101,662484.67571323
662484.675799703,662484.677081435
662484.677170361,662484.6783383
662484.678448035,662484.679618488
662484.679707104,662484.680869863
662484.680955463,662484.682323107
662484.682422174,662484.683682856
662484.683769639,662484.684988522
662484.685098679,662484.686322882
662484.686420677,662484.687631435
662484.687713589,662484.689051177
662484.689138711,662484.690302009
662484.690390246,662484.691557421
662484.691644456,662484.692823564
662484.692908564,662484.694336541
662484.694435487,662484.69574432
662484.695831173,662484.697063622
662484.697149314,662484.698356925
662484.698455401,662484.700207157
662484.700294972,662484.701704715
662484.70179261,662484.703199306
662484.703288054,662484.704548165
662484.704635158,662484.706062844
662484.706150249,662484.707445687
662484.707534774,662484.708798622
662484.708884724,662484.710140617
662484.710226939,662484.711558285
662484.711645388,662484.712907242
662484.712994387,662484.714282931
662484.714368782,662484.715779837
662484.715868294,662484.71715756
662484.717243752,662484.71843867
662484.718524862,662484.71967117
662484.719754977,662484.720899962
662484.720982597,662484.722160664
662484.722243559,662484.723390528
662484.723485556,662484.724631873
662484.724714018,662484.725859733
662484.725941958,662484.727233548
662484.727316454,662484.729270962
662484.729352916,662484.730589734
662484.730671908,662484.731876545
662484.731957737,662484.73320308
662484.733284664,662484.734572247
662484.734654351,662484.735832448
662484.735914612,662484.737150347
662484.737232663,662484.738392695
662484.738489868,662484.739724861
662484.739810954,662484.741203895
662484.74128683,662484.742502698
662484.742585494,662484.743776335
662484.743851876,662484.745086009
662484.74517151,662484.746380714
662484.74647925,662484.747678637
662484.74776525,662484.749028907
662484.749114549,662484.750376363
662484.750474668,662484.751707648
662484.751795824,662484.753207139
662484.753295004,662484.754560736
662484.754646899,662484.755852236
662484.755939711,662484.757179374
662484.757264814,662484.758487965
662484.758575089,662484.759886617
662484.759971607,662484.761252737
662484.761335083,662484.762594522
662484.762676877,662484.763812384
662484.763894137,662484.765351049
662484.765452309,662484.766623553
662484.766708693,662484.767857565
662484.76794037,662484.769106064
662484.769188939,662484.77031041
662484.770392745,662484.771562506
662484.771644229,662484.772767222
662484.772849337,662484.774031741
662484.774113315,662484.775248411
662484.775336006,662484.776490849
662484.776578153,662484.777826962
662484.777914968,662484.779084488
662484.779169218,662484.780347375
662484.780442674,662484.781584021
662484.781671136,662484.782796363
662484.782883076,662484.784062986
662484.784157154,662484.785371407
662484.785472648,662484.786667266
662484.786755462,662484.788139286
662484.788220769,662484.789591468
662484.789680004,662484.790856518
662484.790942009,662484.792155312
662484.792241184,662484.793384625
662484.793480025,662484.794676396
662484.79476359,662484.795905488
662484.79599111,662484.797140192
662484.797226183,662484.79837212
662484.798470955,662484.799615349
662484.79970116,662484.800957514
662484.801068914,662484.80224691
662484.802333313,662484.803523882
662484.803609975,662484.804996003
662484.805103054,662484.80625916
662484.806342887,662484.80751901
662484.807601254,662484.808776386
662484.808859201,662484.810051766
662484.810134801,662484.81128734
662484.811369615,662484.812548513
662484.812631148,662484.813892762
662484.813977332,662484.815178451
662484.815260556,662484.816388348
662484.816481744,662484.817636847
662484.817718361,662484.819037182
662484.819118966,662484.820328552
662484.820422218,662484.821712696
662484.821795291,662484.823047918
662484.823130795,662484.824342444
662484.824436511,662484.825763828
662484.825848087,662484.827113178
662484.82719969,662484.82848087
662484.828563436,662484.829746071
662484.829827815,662484.831038253
662484.831120187,662484.832358787
662484.83244575,662484.833670194
662484.833760315,662484.834942468
662484.835048729,662484.836273453
662484.836356559,662484.837687985
662484.837769608,662484.838951322
662484.839057902,662484.840280312
662484.840362878,662484.841579466
662484.841660639,662484.842852962
662484.842934807,662484.844272453
662484.844353907,662484.845574684
662484.8456575,662484.846872806
662484.846955472,662484.848195665
662484.848285184,662484.849518524
662484.849602442,662484.85090344
662484.850989442,662484.852282194
662484.852364549,662484.85360862
662484.853692077,662484.854880713
662484.854963139,662484.856230113
662484.856310864,662484.857511213
662484.857595451,662484.858760454
662484.858842397,662484.860058105
662484.860140651,662484.861353793
662484.861449102,662484.862784334
662484.862868042,662484.864121451
662484.864202944,662484.865431185
662484.86551371,662484.866723286
662484.866805741,662484.868022871
662484.868102561,662484.86952626
662484.869610328,662484.87088714
662484.870971579,662484.872271625
662484.872355823,662484.873666099
662484.873751109,662484.875170119
662484.875256803,662484.87657878
662484.876664121,662484.877955971
662484.878064735,662484.87933735
662484.879433351,662484.880752863
662484.880839657,662484.882185228
662484.88227118,662484.883492138
662484.883576636,662484.88480068
662484.884885319,662484.886140671
662484.88622532,662484.887534904
662484.887622388,662484.88898881
662484.889104418,662484.890342758
662484.890446472,662484.891717434
662484.891804899,662484.893073846
662484.893160669,662484.894442501
662484.894530757,662484.895774758
662484.895862853,662484.89716812
662484.897255804,662484.898485318
662484.898573704,662484.899931739
662484.900040304,662484.901355669
662484.901457049,662484.902698395
662484.902786441,662484.903987922
662484.904101144,662484.905425737
662484.905515005,662484.906746582
662484.906829958,662484.908112653
662484.908199385,662484.909430502
662484.909519769,662484.910760795
662484.910849482,662484.91209179
662484.912180987,662484.913568087
662484.913658397,662484.914892619
662484.914981086,662484.916231899
662484.916321738,662484.917697096
662484.917785332,662484.918971895
662484.919085038,662484.920286929
662484.920374975,662484.92156324
662484.921650996,662484.922803754
662484.922888494,662484.924059888
662484.924149316,662484.925344835
662484.925443962,662484.926739399
662484.926828598,662484.92802608
662484.92811607,662484.92928021
662484.929367364,662484.930544679
662484.930632004,662484.931774633
662484.931857089,662484.933045965
662484.933134773,662484.934321626
662484.934423858,662484.93561506
662484.935704227,662484.936872135
662484.936960651,662484.938263743
662484.938351969,662484.939539663
662484.939626427,662484.941179719
662484.941273065,662484.942667179
662484.94275825,662484.94408159
662484.944170427,662484.945572645
662484.945660911,662484.947147509
662484.947237287,662484.948513809
662484.948602146,662484.949812082
662484.949901721,662484.95131491
662484.951417272,662484.952678626
662484.952767994,662484.953958354
662484.954072578,662484.955293996
662484.955381442,662484.956687809
662484.956776796,662484.958029523
662484.958118351,662484.959381197
662484.959485413,662484.960822699
662484.960912237,662484.962250446
662484.962339362,662484.963629169
662484.963715442,662484.965092002
662484.965176541,662484.96638751
662484.966482478,662484.967797152
662484.967877914,662484.969270995
662484.969351616,662484.970582192
662484.970664287,662484.971882889
662484.971965826,662484.973284496
662484.973369848,662484.97463094
662484.974711401,662484.975929874
662484.97602914,662484.977356669
662484.97745866,662484.978672294
662484.978761663,662484.97998842
662484.980098628,662484.981297464
662484.981382062,662484.982712737
662484.982799139,662484.984051034
662484.984135654,662484.985364535
662484.985464344,662484.986667227
662484.986753249,662484.987935624
662484.988042144,662484.989386023
662484.989484317,662484.990698422
662484.990783983,662484.991975625
662484.992085442,662484.993502348
662484.993591405,662484.994818414
662484.994902622,662484.99614522
662484.996230601,662484.997461888
662484.99754843,662484.9987704
662484.998855259,662485.000105361
662485.000185923,662485.001559037
662485.00164602,662485.003078456
662485.003164697,662485.00452117
662485.004608434,662485.005781852
662485.005867103,662485.007127423
662485.007213135,662485.008546423
662485.008631294,662485.009845108
662485.009932953,662485.014649667
662485.014739557,662485.016028592
662485.016116338,662485.017501884
662485.017588367,662485.018953475
662485.019058373,662485.020323934
662485.02042323,662485.021664325
662485.021750658,662485.022979371
662485.023078677,662485.02432924
662485.024426884,662485.025676185
662485.025762366,662485.027024621
662485.027110443,662485.028338484
662485.028435877,662485.029681901
662485.029767883,662485.031163589
662485.031250092,662485.032518739
662485.032604721,662485.033837911
662485.033922891,662485.035216205
662485.035300272,662485.036559201
662485.036645364,662485.037869938
662485.03795631,662485.039234635
662485.039320347,662485.040578204
662485.040664355,662485.041898708
662485.041984168,662485.043248839
662485.04333485,662485.044730697
662485.044818802,662485.046059346
662485.04614609,662485.047385141
662485.047484328,662485.048897336
662485.048980953,662485.050262936
662485.050348136,662485.05160431
662485.05168983,662485.052905478
662485.052991139,662485.054245329
662485.054329176,662485.055598655
662485.055683545,662485.057056808
662485.057143632,662485.058384748
662485.058486158,662485.059730028
662485.059816472,662485.061062326
662485.061147956,662485.062417385
662485.062503788,662485.063761955
662485.063847506,662485.065138665
662485.065224226,662485.066479037
662485.066565429,662485.067794572
662485.067879222,662485.069303672
662485.069386708,662485.070699608
662485.070787203,662485.072048547
662485.072133897,662485.073366867
662485.073467447,662485.074709854
662485.074795926,662485.076058491
662485.076144113,662485.077375279
662485.077474015,662485.078692137
662485.078777808,662485.080063387
662485.08015021,662485.081392608
662485.081492205,662485.082742257
662485.082829512,662485.083990075
662485.084098339,662485.085269843
662485.085355094,662485.086529874
662485.086616607,662485.087794523
662485.087881517,662485.089078099
662485.089164351,662485.090325857
662485.090421837,662485.091593993
662485.091678571,662485.092821862
662485.092907805,662485.094204464
662485.094290016,662485.095517434
662485.095604308,662485.09675356
662485.09683844,662485.098019492
662485.098100575,662485.099278531
662485.099364002,662485.10053758
662485.100624774,662485.101779637
662485.101865569,662485.103090264
662485.103175283,662485.104329855
662485.104424684,662485.105709301
662485.105791997,662485.106982076
662485.107094638,662485.108267504
662485.108352925,662485.110202195
662485.110286814,662485.111563086
662485.111650229,662485.112890092
662485.112976896,662485.11424392
662485.114330863,662485.115520171
662485.115607004,662485.116772357
662485.116858489,662485.118067374
662485.118154808,662485.119439746
662485.119528743,662485.120685559
662485.120774076,662485.121928548
662485.122033326,662485.123216702
662485.123302063,662485.124477385
662485.12456533,662485.125728769
662485.125814851,662485.126964754
662485.127073249,662485.128260122
662485.128345863,662485.129521295
662485.129608709,662485.130881384
662485.130967757,662485.13217096
662485.132257553,662485.133386076
662485.133482418,662485.134635998
662485.134722211,662485.135862987
662485.135948588,662485.137155439
662485.137240549,662485.138427913
662485.138514687,662485.13969129
662485.139779196,662485.141191443
662485.141279168,662485.142641772
662485.142730538,662485.144060582
662485.144148046,662485.145364575
662485.145463861,662485.146698434
662485.146784376,662485.147993451
662485.148093129,662485.149322933
662485.149421347,662485.150621476
662485.150709001,662485.151920129
662485.152024836,662485.153241366
662485.153328038,662485.154581877
662485.154675474,662485.155978956
662485.156099123,662485.157472115
662485.157557637,662485.159028925
662485.159117952,662485.160299886
662485.160382101,662485.161604811
662485.161693128,662485.16287454
662485.162960883,662485.164185026
662485.1642718,662485.165447262
662485.165534455,662485.166708866
662485.166794216,662485.16811457
662485.168201353,662485.169379099
662485.169479989,662485.170683865
662485.17077211,662485.171923728
662485.17203172,662485.173261174
662485.173347466,662485.174559376
662485.174646651,662485.175845426
662485.1759325,662485.177171461
662485.177257412,662485.178450718
662485.178536459,662485.179837868
662485.179925423,662485.181229065
662485.181318574,662485.182530334
662485.182617768,662485.183806015
662485.18389409,662485.185124986
662485.185211209,662485.186416867
662485.186506375,662485.188218977
662485.188306623,662485.189615625
662485.189703089,662485.190936741
662485.191043813,662485.192268768
662485.19235556,662485.193755074
662485.193843461,662485.195223547
662485.195312024,662485.196551797
662485.196638078,662485.197852544
662485.197938765,662485.199173589
662485.199259932,662485.200486811
662485.200572882,662485.201875403
662485.201960092,662485.20317642
662485.203261571,662485.20444091
662485.204527924,662485.205803243
662485.205890949,662485.207080616
662485.207176357,662485.208382636
662485.208484999,662485.209674938
662485.20976115,662485.210890144
662485.210975806,662485.212167188
662485.21225348,662485.213371203
662485.213471552,662485.21465601
662485.214744437,662485.216133551
662485.216219432,662485.217575303
662485.217661445,662485.218821719
662485.218909263,662485.220118819
662485.220205602,662485.221355746
662485.221451176,662485.22261204
662485.222699274,662485.223846863
662485.223928697,662485.225434059
662485.225520432,662485.226785402
662485.226872636,662485.228199794
662485.228287027,662485.229573418
662485.229659791,662485.231047983
